"","x_names","importance","RSimportance","order","rel_imp"
"974","ITD",-9.44773123350822,-0.332039016469733,1,0.203439015109746
"975","naLatMax",3.72814316032639,0.131025000353812,2,0.0947973611660951
"976","naLatMin",15.9808564738544,0.561644667357054,4,0.0976720587573524
"977","naLongMax",19.9213910869532,0.700134131648516,5,0.296312949175559
"978","naLongMin",26.3331301765285,0.925473685510124,6,0.208453951472253
"979","phenoMean",9.03146049930964,0.317409247506978,3,0.0266142701295063
"980","phenoRange",28.4536779260381,1,7,0.0727103941894874
"981","ITD",-20.3872844929552,-0.593715922733796,1,0.258835892202562
"982","naLatMax",13.0534035803913,0.380139569555066,5,0.119768553809355
"983","naLatMin",-1.85881428970983,-0.05413215485305,3,0.0589158741843012
"984","naLongMax",16.5873774464261,0.483055509905778,6,0.2146652766251
"985","naLongMin",34.338449942661,1,7,0.0956977001523901
"986","phenoMean",-2.40049371991297,-0.0699068747692852,2,0.102014367163513
"987","phenoRange",7.58097386187647,0.220772162824337,4,0.150102335862779
"988","ITD",2.41292463669479,0.0711822157551948,5,0.190671097757552
"989","naLatMax",-2.95799523599371,-0.0872620105449137,3,0.140075307351029
"990","naLatMin",-17.1824308786892,-0.506888397343794,1,0.236285371341111
"991","naLongMax",0.654558670087642,0.0193097354845009,4,0.0988215820476552
"992","naLongMin",33.8978579283505,1,7,0.0938732737693676
"993","phenoMean",-8.03042483274269,-0.236900657549409,2,0.124534289640899
"994","phenoRange",9.94937530113261,0.293510443113027,6,0.115739078092386
"995","ITD",-20.3881932987172,-0.593655159574237,1,0.258852700458001
"996","naLatMax",13.0691619607285,0.380542567731393,5,0.119731267726231
"997","naLatMin",-1.86276775356513,-0.0542393174221096,3,0.0589292904088305
"998","naLongMax",16.5762583353216,0.482660780335952,6,0.214674153406751
"999","naLongMin",34.3434954954985,1,7,0.0957148883770112
"1000","phenoMean",-2.40419520331429,-0.0700043827405226,2,0.101998653924673
"1001","phenoRange",7.58391527909095,0.220825375217994,4,0.150099045698502
"1002","ITD",0.29959296230583,0.0088550798761142,4,0.191823346645752
"1003","naLatMax",-2.02530879867042,-0.0598621244237232,3,0.142391094509245
"1004","naLatMin",-15.8122363483454,-0.467362833916175,1,0.233984760234595
"1005","naLongMax",1.19683621836385,0.0353749308083532,5,0.0929909759334756
"1006","naLongMin",33.83289213618,1,7,0.0952341034585253
"1007","phenoMean",-6.3210787233014,-0.186832349355727,2,0.128998078415348
"1008","phenoRange",9.59977351509565,0.283740848298035,6,0.114577640803058
"1009","ITD",2.3797364588477,0.070334244450079,5,0.185085529786636
"1010","naLatMax",-3.52875793008435,-0.104294121282608,3,0.141175723439165
"1011","naLatMin",-15.5389788151614,-0.459261919708271,1,0.236937791851487
"1012","naLongMax",0.0668453321001019,0.00197564562697493,4,0.0976760314544968
"1013","naLongMin",33.8346772252137,1,7,0.0934760010336687
"1014","phenoMean",-7.59397478231712,-0.224443541511253,2,0.127795726664334
"1015","phenoRange",9.81711654749848,0.290149555207895,6,0.117853195770213
"1016","ITD",2.41040933449396,0.0711106552944843,5,0.190743275686986
"1017","naLatMax",-2.95179822014682,-0.0870824314890896,3,0.140101309411849
"1018","naLatMin",-17.1845202550816,-0.506968869881486,1,0.236270585818897
"1019","naLongMax",0.667540570080087,0.0196934382450084,4,0.0987759282979945
"1020","naLongMin",33.8965985408508,1,7,0.0938674221719211
"1021","phenoMean",-8.02562593525341,-0.236767884706226,2,0.124540659083723
"1022","phenoRange",9.9458078777028,0.293416103852323,6,0.11570081952863
"1023","ITD",-42.1464840725776,-0.819997192476756,1,0.203788667290279
"1024","naLatMax",19.5547985362631,0.380455932494197,5,0.190638345692946
"1025","naLatMin",-21.2922407005594,-0.414259409300479,2,0.216824324414416
"1026","naLongMax",25.7138738844422,0.500286200780934,6,0.101397341906511
"1027","naLongMin",51.3983272860685,1,7,0.128925661702654
"1028","phenoMean",-17.6594173791123,-0.343579612636517,3,0.0524187512971425
"1029","phenoRange",0.253940698105918,0.00494064129154547,4,0.10600690769605
"1030","ITD",-30.4308159573785,-1,1,0.188129426204741
"1031","naLatMax",-3.51943940803914,-0.115653796893533,4,0.0746520347300033
"1032","naLatMin",-8.0615262924154,-0.264913247929546,3,0.189791573606913
"1033","naLongMax",3.09466820555357,0.101695209549687,7,0.0557325238761617
"1034","naLongMin",-2.80635917088782,-0.0922209636053931,5,0.218986509673252
"1035","phenoMean",2.92659227374757,0.0961719947912854,6,0.109083235662911
"1036","phenoRange",-12.228271633716,-0.401838440705729,2,0.163624696246019
"1037","ITD",0.301445992481659,0.00891018287165735,4,0.191806763612547
"1038","naLatMax",-2.02520896750316,-0.0598614103482283,3,0.142392955390947
"1039","naLatMin",-15.8096711778289,-0.467304475257858,1,0.233989165262998
"1040","naLongMax",1.18947831179809,0.0351587665596056,5,0.0929866838675327
"1041","naLongMin",33.8316280174829,1,7,0.0952388336871149
"1042","phenoMean",-6.32772834074277,-0.187035880669794,2,0.128970482382481
"1043","phenoRange",9.59183050550373,0.283516669683973,6,0.114615115796379
"1044","ITD",-37.877859405592,-1,1,0.215082867809501
"1045","naLatMax",1.00970048675381,0.0266567462522644,4,0.0984206703040841
"1046","naLatMin",-4.69118351809244,-0.12385028065762,3,0.147083830325557
"1047","naLongMax",14.9107410905884,0.393653213898015,7,0.100677932005191
"1048","naLongMin",9.04024616002044,0.238668348789684,6,0.185827798162693
"1049","phenoMean",2.95799484229606,0.0780929780276697,5,0.124476795962978
"1050","phenoRange",-5.49194721208301,-0.144990960372809,2,0.128430105429996
"1051","ITD",-12.1815664703434,-1,1,0.108223788133608
