"","x_names","importance","RSimportance","rank","absrank","iter","rel_imp"
"10105","oliG1",79.2357891822431,0.925638535421835,10,2,919,0.0708966822467555
"7058","oliG1",84.8598118460485,0.926335517474303,11,2,642,0.0703929472118124
"5705","oliG1",69.4218673242669,0.926626193851421,10,3,519,0.0723832278855408
"7547","clepto1",75.6671076512376,0.926928281768554,11,2,687,0.104942662868022
"10436","phenoMean",123.287732813244,0.927355948628374,11,2,949,0.115956064417452
"2233","polyG1",107.21122589524,0.927601945095187,10,2,203,0.143127980023648
"9001","naLatMax",68.728439149236,0.927941726455019,10,2,819,0.0888880311824996
"6075","naLatMax",78.9947830355248,0.928021231445668,11,2,553,0.101670615530041
"5820","clepto1",79.7928301012516,0.928546784411589,10,2,530,0.0531954311872747
"2014","clepto1",106.582664469092,0.928580330691581,11,2,184,0.0557299219215114
"924","polyG1",139.843511421639,0.928987507882827,10,2,84,0.105509560157424
"5584","oliG1",63.8073613804324,0.929206457475434,11,3,508,0.0936461922200161
"3279","clepto1",87.6261860018201,0.929343373596047,11,2,299,0.106925567913995
"8968","naLatMax",61.5171762478301,0.930090510833753,10,2,816,0.139828908676242
"4694","phenoMean",140.025881943538,0.930516858912818,10,2,427,0.129437298408366
"9686","naLongMin",119.429642842062,0.93053634632652,11,2,881,0.100357394563429
"8394","clepto1",40.643918892363,0.932215931571871,10,3,764,0.0599485261130686
"3197","oliG1",107.77214050574,0.934306506896797,10,2,291,0.0898725348251973
"9478","oliG1",85.0540503144084,0.934917016916323,10,2,862,0.042294235786432
"2234","clepto1",103.019700415474,0.936183986691271,10,2,204,0.0700089282881516
"309","clepto1",78.349652957861,0.936944060781873,11,2,29,0.0764059577174227
"3796","clepto1",62.2367156398445,0.937058568526462,10,4,346,0.110103849819001
"9423","oliG1",115.160103766177,0.937791603188015,10,2,857,0.0470691483022371
"6579","clepto1",92.5297644046717,0.938385642448745,11,2,599,0.0563678821122545
"8911","clepto1",65.7949395892671,0.938728186634421,11,2,811,0.101993639514274
"5294","naLatMax",66.940689021092,0.938961547967922,11,2,482,0.0621243851905108
"3802","oliG1",62.3791076431539,0.939202474184384,11,3,346,0.10061033140072
"5353","oliG1",126.175128853738,0.939897910844522,11,2,487,0.063973197098695
"8702","clepto1",93.2028799556213,0.939961492419995,10,3,792,0.115371328232732
"6546","clepto1",90.2321161865921,0.940433805454188,10,4,596,0.110944616750073
"804","clepto1",98.3990072259664,0.940742096619807,11,2,74,0.0868891437152515
"7008","clepto1",107.249134303726,0.940750080334266,10,2,638,0.0863249277405986
"10780","polyG1",106.835293439573,0.9423452878282,11,2,980,0.0902660840183353
"2927","clepto1",125.636736081082,0.942358100258785,11,2,267,0.121203575682075
"3516","oliG1",112.108743381467,0.943078172855357,11,3,320,0.0492695433030019
"6002","oliG1",201.137375561131,0.943084949411491,11,2,546,0.0982842706190683
"10748","clepto1",128.985133562239,0.943220779352028,11,2,978,0.0851421131414891
"6289","phenoMean",66.6472804020612,0.9433207606782,10,2,572,0.122685548402291
"6023","naLongMin",110.733964218796,0.943732991033206,10,2,548,0.12770426521883
"8163","clepto1",166.500817588083,0.944517331247725,11,2,743,0.0758931159999818
"10407","clepto1",56.560479748748,0.945111331060286,11,2,947,0.135456794863855
"7250","clepto1",122.622750636107,0.945843334528077,11,2,660,0.11609261118572
"10156","naLatMax",95.3048282881791,0.946027428304128,10,2,924,0.115201590712789
"722","oliG1",72.9586897917007,0.946267600866886,10,2,66,0.0443938176229927
"3873","clepto1",115.600311050443,0.946915622337757,10,2,353,0.058467664339938
"10341","clepto1",73.2156337286281,0.947297404543703,10,2,941,0.0691644516909195
"1470","oliG1",72.2768538017647,0.947455113977792,11,2,134,0.0892335471634525
"2218","oliG1",90.9088061289826,0.948310416826909,10,2,202,0.0670690880638771
"8427","clepto1",117.801548899404,0.948337484735289,11,2,767,0.0834885891506187
"3444","clepto1",74.4005893522739,0.948683683015203,11,2,314,0.061589428856125
"10567","oliG1",88.2062517536035,0.948807924636837,9,3,961,0.0670120425508925
"2278","clepto1",100.830833869799,0.949536157017844,11,2,208,0.102167416240838
"5445","polyG1",54.3851517958417,0.949957221633365,10,2,495,0.0928028107702845
"5051","ITD",117.02366133471,0.951487493096675,11,2,460,0.121308166597738
"3296","oliG1",128.831576499618,0.952202339036029,11,2,300,0.101013101732568
"9819","oliG1",78.5592323553481,0.952996343618309,9,3,893,0.0747479277853439
"4484","oliG1",149.323086049787,0.953098336195643,10,2,408,0.0646545978741755
"7019","clepto1",83.4583991285222,0.954023938920437,11,2,639,0.100691521025932
"3037","clepto1",130.539794959806,0.954056636400615,10,2,277,0.0764942392381075
"9573","naLatMax",101.543020532115,0.954354040107855,11,2,871,0.127952065419411
"3185","naLongMin",84.8538296018641,0.954503285719378,11,2,290,0.126944671394592
"6414","clepto1",102.664634333727,0.954856998014204,11,3,584,0.0525882770646691
"8773","naLongMin",92.4844196790286,0.955539754157125,11,2,798,0.0927066900410284
"10869","clepto1",79.3576130691288,0.957489505843489,11,2,989,0.113470127154211
"1453","clepto1",99.6366996315487,0.958101888863189,11,2,133,0.103956643453515
"1635","oliG1",81.6655828332673,0.958859704977764,11,2,149,0.130810480873549
"6310","oliG1",83.418238989333,0.959139494288511,10,2,574,0.0944027441728166
"4143","oliG1",80.3931887793685,0.959164016953477,9,3,377,0.0694130919676434
"3714","oliG1",63.8140874110853,0.959278168944178,10,2,338,0.101537965047973
"10607","naLatMax",88.398937019118,0.960251783544546,10,2,965,0.119742800982764
"4203","clepto1",99.7289237864499,0.960650298931917,11,2,383,0.0995106765389225
"3252","oliG1",150.156909017111,0.961367399241896,10,2,296,0.0705132049526691
"4137","clepto1",80.6698412932547,0.9624647336006,10,2,377,0.0699872954269395
"1013","clepto1",137.318699124106,0.962530332174701,11,2,93,0.077750311190073
"10589","oliG1",45.3770714322528,0.962646538139635,10,3,963,0.0743207644264536
"3862","clepto1",88.8464234003511,0.963874308304394,10,2,352,0.0654135955456759
"9401","oliG1",116.481265396393,0.964053549512063,10,2,855,0.0798464485890909
"10715","clepto1",112.145626288172,0.964331602787757,11,2,975,0.105857916581213
"1228","oliG1",93.2891073869361,0.964868691929737,11,2,112,0.119464274796427
"3214","ITD",67.6019083077943,0.965384800175707,10,2,293,0.062609351545804
"2762","clepto1",53.570673074896,0.966149165551542,10,3,252,0.0683596619290726
"2698","naLatMax",86.1540318318708,0.966340147040908,11,2,246,0.109664882598559
"936","clepto1",97.2553259309228,0.966359464935011,10,2,86,0.122362742442215
"8746","clepto1",132.89819654951,0.966431681979341,11,2,796,0.12443893280319
"2575","clepto1",89.308271277481,0.966947712890984,11,2,235,0.0635344903409911
"711","oliG1",146.87682561544,0.968505098390235,10,2,65,0.05321968364328
"179","naLatMax",68.7992054515827,0.968684178356188,10,2,17,0.118759664094394
"3774","clepto1",106.519359613978,0.969492568440476,11,2,344,0.0957809281910674
"10511","naLongMin",70.3125047229768,0.970056131843048,11,2,956,0.125117566327353
"2763","ITD",53.7960132533612,0.970213184405385,11,2,252,0.0812077293863527
"8692","ITD",50.8572217279406,0.970766289838786,10,2,791,0.110003140057646
"10671","clepto1",86.0991851173685,0.971269905069443,11,2,971,0.0847764168332273
"2734","naLongMin",85.2630043215576,0.971858740319016,11,2,249,0.127646673038264
"8174","clepto1",94.3545730927099,0.972969074264811,11,2,744,0.10073402412931
"1943","oliG1",87.2458379977248,0.973029122805466,11,2,177,0.057975432598373
"375","clepto1",108.864422224592,0.974685161131722,11,2,35,0.0860890798405979
"9815","naLatMax",80.3602937966827,0.974844889190394,10,2,893,0.15669843439955
"2003","clepto1",87.5137998108258,0.975055166243466,11,2,183,0.0988062343852101
"8096","polyG1",111.413719258257,0.975267942107766,10,2,736,0.137317185216656
"4946","oliG1",80.3481176072017,0.97599666564998,10,2,450,0.0675869970781115
"7542","oliG1",80.749838948657,0.976113961501626,10,2,686,0.0831620851823801
"4808","clepto1",106.235855180118,0.97647433855023,11,2,438,0.0837530184153186
"7080","oliG1",141.712656492949,0.976583406116997,10,2,644,0.0813396166591437
"10396","clepto1",100.214557196363,0.977274384805875,11,2,946,0.0869738452704779
"8295","clepto1",88.4546969120265,0.979304618192895,11,2,755,0.079438105049787
"3301","clepto1",92.4602549801282,0.980018778803081,11,2,301,0.0650135640569789
"10561","clepto1",91.193311303333,0.980938819168694,10,2,961,0.0813139991433111
"3719","clepto1",149.953711131526,0.981168961976437,11,2,339,0.0999760828851598
"4973","clepto1",131.833045208022,0.981356813494975,10,2,453,0.123203471011153
"6040","clepto1",134.927648737866,0.981881337547112,10,2,550,0.0674586679729725
"9774","naLongMin",93.0574745583812,0.982250659469452,10,2,889,0.0569001400822923
"4952","ITD",73.1858013970808,0.982622604772259,10,2,451,0.0879743297850809
"4258","clepto1",86.1498453358079,0.98264804647527,10,2,388,0.092650306432458
"6524","clepto1",61.1111037973339,0.982950425479053,11,2,594,0.0829661154542453
"6777","clepto1",97.1936703440333,0.983863513894352,10,2,617,0.135852042842503
"3224","clepto1",74.8032764443351,0.985001613521195,10,3,294,0.0636137768905917
"3230","oliG1",74.8268458514302,0.985311972974977,11,2,294,0.0923037401152292
"3142","oliG1",113.412827765606,0.987100601669472,10,2,286,0.0814645892629293
"276","clepto1",95.4756290373943,0.987978549116313,10,2,26,0.0648661525288206
"4060","clepto1",110.878601100927,0.988905572503184,11,2,370,0.0856044028770662
"2443","clepto1",119.507289878512,0.989639670652814,11,2,223,0.0893021057012989
"1128","naLongMin",84.4123540774984,0.990210909919855,10,2,103,0.15510159046499
"2944","oliG1",107.977661474368,0.990693839515501,10,2,268,0.056482338558852
"1822","oliG1",120.432573862196,0.990860961695797,10,2,166,0.0928126872222571
"8943","polyG1",107.532444158423,0.991381695198236,11,2,813,0.114604909232972
"8399","naLongMin",43.2247167875306,0.991409557078648,11,2,764,0.151873200025254
"6128","clepto1",66.3176112636755,0.992403791204766,11,2,558,0.0660725943238421
"5716","oliG1",116.530432330446,0.993210596843547,11,2,520,0.0442434652483322
"10698","naLongMin",82.3003786944652,0.994749965808129,11,2,973,0.0450139972465756
"5617","oliG1",72.3566009885243,0.995519890047618,11,2,511,0.0681591874506534
"4642","polyG1",79.4392698604343,0.995584777125339,10,2,422,0.0573063119639785
"1794","clepto1",124.688655086264,0.996394433915519,11,2,164,0.137109845557727
"1961","naLatMax",120.471479998071,0.996464313578002,10,2,179,0.131423957913386
"9911","polyG1",93.5455443319829,0.996550804668286,11,2,901,0.0978478871646054
"2960","clepto1",62.2469634285314,0.997059820239893,11,2,270,0.105775678075018
"10846","polyG1",76.7725016236223,0.997305719707588,11,2,986,0.106736511907595
"7414","polyG1",79.7687787913025,0.998172032934934,10,2,674,0.11673264243091
"10440","clepto1",86.4667817578625,0.99883066612833,11,2,950,0.0325784504565079
"5248","clepto1",91.2166943132777,0.999469748956224,11,2,478,0.107033560498198
"3406","oliG1",116.267756357316,0.999673907685367,11,2,310,0.0625022727412646
"34","clepto1",68.9753140377314,1,11,1,4,0.110283345122959
"58","naLatMax",107.095609453444,1,11,1,6,0.151722393627715
"89","clepto1",109.870400275979,1,11,1,9,0.0694796594347015
"150","oliG1",109.698200651858,1,11,1,14,0.0971604138354985
"171","naLongMin",82.143279483596,1,11,1,16,0.138097398890751
"177","clepto1",71.0233603364223,1,11,1,17,0.119679126202996
"215","naLongMin",93.9053175717844,1,11,1,20,0.168636985027673
"249","oliG1",113.519612197184,1,11,1,23,0.0715098222119214
"271","oliG1",169.596450997063,1,11,1,25,0.0999264712884857
"282","oliG1",96.6373501963089,1,11,1,26,0.0520624817037938
"298","clepto1",141.799629224772,1,11,1,28,0.0604761255574219
"320","clepto1",140.390133007819,1,11,1,30,0.0696005073433164
"369","naLongMin",143.908615698268,1,11,1,34,0.157351494267831
"386","clepto1",105.347850469496,1,11,1,36,0.145004429974682
"441","clepto1",97.8876509856675,1,11,1,41,0.117205654971868
"452","clepto1",80.7060170012384,1,11,1,42,0.047144816107608
"469","oliG1",114.114504617731,1,11,1,43,0.0793213442955029
"528","polyG1",92.8528433901952,1,11,1,48,0.0963463206440603
"546","oliG1",119.977297329476,1,11,1,50,0.0732962089650605
"573","clepto1",118.671297909221,1,11,1,53,0.0696781325439948
"606","clepto1",46.9943662440706,1,11,1,56,0.0974161111515206
"619","naLatMax",112.531932320357,1,11,1,57,0.12030272894343
"652","naLatMax",88.1915392149627,1,11,1,60,0.122728342344762
"689","oliG1",90.3587118465337,1,11,1,63,0.091136171205648
"705","clepto1",151.653125894294,1,11,1,65,0.0964037222243312
"716","clepto1",77.1015405418747,1,11,1,66,0.0958553009726106
"727","clepto1",174.447263891121,1,11,1,67,0.0678802575773782
"749","clepto1",77.8758629500547,1,11,1,69,0.0969410888633088
"771","clepto1",105.826897358639,1,11,1,71,0.0969751025594049
"788","oliG1",110.569534043909,1,11,1,72,0.0452851175648954
"793","clepto1",136.60328401789,1,11,1,73,0.0994498727373198
"820","naLongMin",170.2672515082,1,11,1,75,0.165980229227311
"854","oliG1",114.017177508034,1,11,1,78,0.0543361308694516
"859","clepto1",154.583067859837,1,11,1,79,0.0977167441333889
"886","naLongMin",94.3920564083926,1,11,1,81,0.0948791859330164
"903","clepto1",204.152287507021,1,11,1,83,0.0989885061760266
"914","clepto1",150.533252853253,1,11,1,84,0.0830416682749489
"941","naLongMin",100.640941036846,1,11,1,86,0.0796962448050234
"975","oliG1",86.697991929716,1,11,1,89,0.0567468031693593
"1002","clepto1",128.293217555174,1,11,1,92,0.118178820164896
"1041","oliG1",129.374367828929,1,11,1,95,0.124019715534509
"1052","oliG1",174.780534135554,1,11,1,96,0.0945575719329189
"1063","oliG1",89.6281754655294,1,11,1,97,0.0849344483355158
"1079","clepto1",90.0536927460853,1,11,1,99,0.0557197613276736
"1112","clepto1",92.8464439331237,1,11,1,102,0.128082421426257
"1123","clepto1",85.2468431036883,1,11,1,103,0.0553842111571116
"1136","naLatMax",142.149123464038,1,11,1,104,0.205598196927636
"1145","clepto1",107.692083852653,1,11,1,105,0.123979005909825
"1173","oliG1",153.277754617718,1,11,1,107,0.0943490785905811
"1195","oliG1",145.362126214742,1,11,1,109,0.116416810944745
"1233","clepto1",96.5066405061661,1,11,1,113,0.0841097950016419
"1266","clepto1",147.865320351787,1,11,1,116,0.0883296379264279
"1288","clepto1",100.230419948713,1,11,1,118,0.110570670342693
"1299","clepto1",95.0760544776101,1,11,1,119,0.0578505764713349
"1365","clepto1",86.9723547152602,1,11,1,125,0.0891148253332403
"1387","clepto1",126.691018225127,1,11,1,127,0.0940181620701686
"1403","naLongMin",159.094910755642,1,11,1,128,0.100808190253637
"1415","oliG1",114.867009233458,1,11,1,129,0.0859424941114901
"1426","oliG1",131.141261411854,1,11,1,130,0.0740975460045251
"1437","oliG1",162.516061659298,1,11,1,131,0.0682392538885307
"1486","clepto1",215.508681531243,1,11,1,136,0.118994685083427
"1508","clepto1",136.500010716915,1,11,1,138,0.0642004561853261
"1525","oliG1",89.8990538666809,1,11,1,139,0.0995984460951237
"1563","clepto1",186.056965034731,1,11,1,143,0.0903344360161132
"1574","clepto1",84.1378310023532,1,11,1,144,0.100095581500276
"1590","naLongMin",87.9055258381989,1,11,1,145,0.0970255872197014
"1623","naLongMin",193.393320618126,1,11,1,148,0.165620764653055
"1690","oliG1",93.6927906932643,1,11,1,154,0.0715878486238418
"1730","naLatMax",67.2885995795619,1,11,1,158,0.131156142302638
"1783","clepto1",121.376476991732,1,11,1,163,0.089791882091516
"1811","oliG1",83.8957326222949,1,11,1,165,0.0773422839856298
"1816","clepto1",121.543363315155,1,11,1,166,0.0486000871929721
"1860","clepto1",123.267352843301,1,11,1,170,0.0791072785736493
"1877","oliG1",102.716583476897,1,11,1,171,0.0711302301280889
"1915","clepto1",116.498457006472,1,11,1,175,0.0922983336007657
"1926","clepto1",161.312590201471,1,11,1,176,0.110461241582166
"1948","clepto1",148.376111995161,1,11,1,178,0.0710487667378442
"1965","oliG1",120.898940741284,1,11,1,179,0.118771669682833
"1976","oliG1",138.363900895956,1,11,1,180,0.0751793976266044
"1992","clepto1",212.206442408857,1,11,1,182,0.109297779225565
"2032","phenoMean",100.640240144251,1,11,1,185,0.115490010202266
"2048","ITD",92.8916701621407,1,11,1,187,0.0841701560925766
"2108","oliG1",120.173562801265,1,11,1,192,0.134635319472057
"2124","clepto1",70.3011518746568,1,11,1,194,0.105525348204582
"2146","clepto1",107.137693472315,1,11,1,196,0.074210839770392
"2179","clepto1",96.8942414181815,1,11,1,199,0.13310367028663
"2196","oliG1",100.413102770992,1,11,1,200,0.0832557585065127
"2207","oliG1",107.442326407126,1,11,1,201,0.0595121891416999
"2217","naLongMin",95.8639750401221,1,11,1,202,0.047564525749035
