"","X","NewID","GenusSpecies","Month","Day","Year","Collector","Notes","Dietary_specialization","Sociality","Nest_location","Superfamily","Family","Subfamily","Genus","Voltinism","n_rec","allCentLong","allCentLat","MaxLat","MinLat","MidLat","latRange","MaxLong","MinLong","MidLong","longRange","lat_q10","lat_q90","long_q10","long_q90","latSkew","latKurt","longSkew","longKurt","nn_rec","cont_hull_area","nnCentLong","nnCentLat","nnLatMax","nnLatMin","nnLatMid","nnLatRange","nnLat_q10","nnLongMax","nnLongMin","nnLongMid","nnLongRange","nnLong_q10","nnLong_q90","na_rec","na_hull_area","naCentLong","naCentLat","naLatMax","naLatMin","naLatMid","naLatRange","naLat_q10","naLongMax","naLongMin","naLongMid","naLongRange","naLong_q10","naLong_q90","pheno_q10","pheno_q90","phenoMean","phenoRange","phenoSkew","phenoKurt","nnLat_q90","nnLatSkew","nnLongSkew","nnLatKurt","nnLongKurt","naLat_q90","naLatKurt","naLongKurt","naLatSkew","naLongSkew","bin","extinct","ITD","ITsource","forageD","probL"
"1383",1383,"908ev1973.5","Lasioglossum vierecki",6,11,1973,"Evans","908ev1973-Lasioglossum_vierecki-6-11-1973-s5","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1384",1384,"909ev1973","Lasioglossum vierecki",6,13,1973,"Evans","909ev1973-Lasioglossum_vierecki-6-13-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1385",1385,"910ev1973","Lasioglossum vierecki",6,19,1973,"Evans","910ev1973-Lasioglossum_vierecki-6-19-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1386",1386,"911ev1973","Lasioglossum vierecki",7,6,1973,"Evans","911ev1973-Lasioglossum_vierecki-7-6-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1387",1387,"912ev1973","Lasioglossum vierecki",6,1,1973,"Evans","912ev1973-Lasioglossum_vierecki-6-1-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1388",1388,"913ev1973","Lasioglossum vierecki",6,5,1973,"Evans","913ev1973-Lasioglossum_vierecki-6-5-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1389",1389,"914ev1973","Lasioglossum vierecki",6,7,1973,"Evans","914ev1973-Lasioglossum_vierecki-6-7-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1390",1390,"915ev1973","Lasioglossum vierecki",6,4,1973,"Evans","915ev1973-Lasioglossum_vierecki-6-4-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1391",1391,"916ev1973","Lasioglossum vierecki",6,4,1973,"Evans","916ev1973-Lasioglossum_vierecki-6-4-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1392",1392,"917ev1973","Lasioglossum vierecki",6,13,1973,"Evans","917ev1973-Lasioglossum_vierecki-6-13-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1393",1393,"918ev1973.1","Lasioglossum vierecki",6,4,1973,"Evans","918ev1973-Lasioglossum_vierecki-6-4-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1394",1394,"918ev1973.2","Lasioglossum vierecki",6,4,1973,"Evans","918ev1973-Lasioglossum_vierecki-6-4-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1395",1395,"918ev1973.3","Lasioglossum vierecki",6,4,1973,"Evans","918ev1973-Lasioglossum_vierecki-6-4-1973-s3","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1396",1396,"918ev1973.4","Lasioglossum vierecki",6,4,1973,"Evans","918ev1973-Lasioglossum_vierecki-6-4-1973-s4","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1397",1397,"918ev1973.5","Lasioglossum vierecki",6,4,1973,"Evans","918ev1973-Lasioglossum_vierecki-6-4-1973-s5","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1398",1398,"919ev1973.1","Lasioglossum vierecki",6,5,1973,"Evans","919ev1973-Lasioglossum_vierecki-6-5-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1399",1399,"919ev1973.2","Lasioglossum vierecki",6,5,1973,"Evans","919ev1973-Lasioglossum_vierecki-6-5-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1400",1400,"920ev1973.1","Lasioglossum vierecki",6,7,1973,"Evans","920ev1973-Lasioglossum_vierecki-6-7-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1401",1401,"920ev1973.2","Lasioglossum vierecki",6,7,1973,"Evans","920ev1973-Lasioglossum_vierecki-6-7-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1402",1402,"920ev1973.3","Lasioglossum vierecki",6,7,1973,"Evans","920ev1973-Lasioglossum_vierecki-6-7-1973-s3","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1403",1403,"920ev1973.4","Lasioglossum vierecki",6,7,1973,"Evans","920ev1973-Lasioglossum_vierecki-6-7-1973-s4","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1404",1404,"921ev1973","Lasioglossum vierecki",6,14,1973,"Evans","921ev1973-Lasioglossum_vierecki-6-14-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1405",1405,"922ev1973.1","Lasioglossum vierecki",6,11,1973,"Evans","922ev1973-Lasioglossum_vierecki-6-11-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1406",1406,"922ev1973.2","Lasioglossum vierecki",6,11,1973,"Evans","922ev1973-Lasioglossum_vierecki-6-11-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
"1407",1407,"923ev1973","Lasioglossum vierecki",7,19,1973,"Evans","923ev1973-Lasioglossum_vierecki-7-19-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Lasioglossum",NA,1390,-82.42216753,40.38723476,49.757679,29.772,39.7648395,19.985679,-70.122,-100.83,-85.476,30.708,34.5239,45.2059,-94.22,-72.1585,-0.483416415,2.99940649,-0.515631046,2.117750432,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,520,4134476.896,-82.74403888,40.31919815,49.757679,29.772,39.7648395,19.985679,34.511187,-70.122,-100.83,-85.476,30.708,-94.50836,-72.5058953,131,239,187.0857143,108,0.0514967,2.590141699,45.2105,-0.457086497,-0.508349544,2.946711531,2.106466206,45.2105,2.946711531,2.106466206,-0.457086497,-0.508349544,1,1,0.86244017,"Gibbs",0.026342909,1.192086196
